variant,id,turnover,etv
Control,5025714,333.9399,9.259400308132172
Target,5364781,0.0,0.0
Control,1109230,0.0,0.0
Target,6484798,78.07,12.720400005578997
Target,1499496,0.0,0.0
Target,119917,3519.0,91.56689981557427
Target,2889207,29.0002,6.236999928951263
Target,2134068,0.0,0.0
Target,1775591,100.0,10.25249981880188
Control,4043842,0.0,0.0
Target,5053045,75.88,6.672500282526016
Target,2734214,0.0,0.0
Control,2662206,12.5,-1.6055999994277954
Target,8767453,4278.27,143.79879999160767
Control,2324665,0.0,0.0
Target,6407621,152.5,9.492200136184692
Target,4355738,785.46,104.72079990804195
Target,7719079,370.2,-32.33389902114868
Control,4060358,0.0,0.0
Control,5487337,0.0,0.0
Control,8438672,0.0,0.0
Target,3498933,0.0,0.0
Target,3677701,0.0,0.0
Control,3968867,0.0,0.0
Target,7754468,0.0,0.0
Control,5489438,48.48,3.361999929184094
Control,1653291,182.4301,-1.4478000169619918
Control,4043604,0.0,0.0
Target,424415,99.9997,19.88590043783188
Target,727342,0.0,0.0
Control,5314448,0.0,0.0
Target,8116625,1100.0,45.1526985168457
Control,5017604,5.0,-2.782900094985962
Control,285664,504.98,-17.297900788486004
Control,5504244,0.0,0.0
Target,5350645,28.0,7.546599999070168
Target,1867220,55.0,17.393199920654297
Target,3845673,95.0,25.845099449157715
Control,2056621,126.0004,40.81239905953407
Control,5084848,0.0,0.0
Control,286711,724.63,55.74720013141632
Target,7707540,0.0,0.0
Control,4635830,467.95,111.59229975938796
Control,221769,105.0,22.327699959278107
Control,7504894,0.0,0.0
Target,8452573,142.77,5.483700125012547
Control,5884892,3795.0,351.3770000189543
Target,4973286,990.0,-22.360496640205383
Target,6631150,0.0,0.0
Target,2641683,45.0,13.905900478363035
Target,1258372,0.0,0.0
Target,7248760,0.0,0.0
Control,4175983,19.0001,0.8681000769138336
Control,8023554,0.0,0.0
Control,8698743,92.0002,5.47979998588562
Control,1384114,0.0,0.0
Control,1958188,664.5,-84.44619791954756
Control,3289522,592.9,0.0
Control,2538779,389.5298,50.14179989695549
Control,5482164,524.92,74.84129977226257
Control,5367450,0.0,0.0
Target,491506,0.0,0.0
Target,4337265,0.0,0.0
Control,2632212,0.0,0.0
Control,6635621,6.3,0.4118000082671642
Target,8733150,99.9998,20.78950023651123
Control,2452931,0.0,0.0
Control,3600185,5.0,1.4153000116348269
Control,427329,0.0,0.0
Target,4952541,158.0,36.73879984021187
Control,2261580,130.0,38.42820027470589
Control,483169,497.02,72.89800016582012
Control,5291864,10.0,3.127500057220459
Target,5491941,30.0,4.269199967384338
Control,5347146,122.88,16.16910007223487
Control,5245119,50.0002,11.085399955511091
Target,2523802,0.0,0.0
Control,2222771,0.0,0.0
Target,3393467,10.0,2.6947999000549316
Target,4625361,250.0,82.49790000915527
Control,3921490,129.9995,18.20230007171631
Control,5099486,0.0,0.0
Target,6669866,58.0,9.988899918440438
Control,3833091,28.0,0.0
Target,3672616,0.0,0.0
Control,5087010,0.0,0.0
Control,1107654,63.96,3.561099886894226
Target,5386205,0.0,0.0
Control,5200816,155.2304,43.17940044403076
Target,4320761,57.74,6.503999944776297
Control,5348712,10.0,6.901599884033203
Control,5344516,0.0,0.0
Control,2464890,60.0002,4.0023000575602055
Control,3224744,686.0,51.611400842666626
Target,8311337,0.0,0.0
Target,529187,150.0,56.10970115661621
Target,8438510,40.0,0.7860999703407288
Control,6873622,0.0,0.0
Control,843192,0.0,0.0
Control,5063815,0.0,0.0
Control,1960196,450.0,28.50529956817627
Target,8029166,0.0,0.0
Control,1991791,0.0,0.0
Target,2196549,20.9806,7.442699998617172
Control,3821249,0.0,0.0
Control,8337911,0.0,0.0
Target,7388920,0.0,0.0
Target,3627283,0.0,0.0
Control,4179832,0.0,0.0
Control,1576732,0.0,0.0
Target,8241839,0.0,0.0
Target,2330156,0.0,0.0
Control,5262109,0.0,0.0
Target,1624290,0.0,0.0
Control,6395478,309.9998,-6.4301997423172
Target,4058214,10.0,-4.359300136566162
Control,3950760,0.0,0.0
Control,2522286,0.0,0.0
Control,267415,0.0,0.0
Target,3825727,0.0,0.0
Target,932441,26.4999,5.22759997844696
Control,8693971,100.0,28.425099849700928
Control,532455,0.0,0.0
Target,4988169,0.0,0.0
Target,6796463,0.0,0.0
Control,6735977,0.0,0.0
Control,6444596,50.0,-8.543300151824951
Target,7354813,165.1286,41.21410033106804
Control,4052173,0.0,0.0
Target,4569127,0.0,0.0
Target,5406059,154.98,9.958100318908691
Target,4761731,59.88,9.280899941921234
Target,5398401,0.0,0.0
Target,968233,5.11,1.7618999928236008
Control,5340670,20.0,-1.0918999910354614
Target,5143970,0.0,0.0
Target,5374699,369.94,11.46059763431549
Target,2208267,0.0,0.0
Target,4449595,120.0,-8.114700317382812
Control,1441438,0.0,0.0
Control,5656959,0.0,0.0
Target,8091961,3637.0,128.6521009504795
Control,6849260,50.0,8.027599930763245
Target,7904405,0.0,0.0
Target,3897969,0.0,0.0
Control,5032072,0.0,0.0
Target,5353396,316.97,53.7379997735261
Control,5344912,191.49,29.593099743127823
Control,5339898,530.0,-54.107200622558594
Control,7376720,184.9998,-15.5903000831604
Control,668244,0.0,0.0
Control,7492785,0.0,0.0
Target,3461229,1058.9001,215.51459503173828
Control,1557779,0.0,0.0
Control,4962206,0.0,0.0
Control,2522983,170.0,56.77209955453873
Control,1245150,152.0,32.145700097084045
Target,7208882,0.0,0.0
Control,2436734,0.0,0.0
Control,2821135,34.0799,-15.041099905967712
Target,3810727,185.0,-0.1336996480822563
Target,5385787,0.0,0.0
Target,3946466,0.0,0.0
Control,5189329,350.0,11.521300315856934
Target,5044995,94.9,15.184700071811676
Target,5069516,0.0,0.0
Control,6795096,0.0,0.0
Control,5379210,115.58,-33.25979948043823
Control,5095455,117.0,-4.205099999904633
Target,4918883,370.0,33.219499826431274
Control,3738879,0.0,0.0
Control,3065403,500.0,140.36329817771912
Target,7956041,252.0,46.46430009603501
Target,7457686,112.0,-24.019100546836853
Control,1139444,0.0,0.0
Control,7181225,0.0,0.0
Target,4328239,0.0,0.0
Target,2458744,425.0,42.23530089855194
Target,1642290,236.0,27.908099710941315
Target,5347328,47.0,7.929299846291542
Target,1377213,0.0,0.0
Control,5251564,60.0,4.338999927043915
Target,2092630,0.0,0.0
Target,7309155,0.0,0.0
Target,7787491,0.0,0.0
Target,7089597,128.11,24.367100059986115
Target,2157089,0.0,0.0
Control,5279541,0.0,0.0
Target,4916866,132.5,8.603299848735332
Target,5367793,20.0,1.2452000379562378
Control,943763,237.46,6.02180041372776
Target,7603090,118.5604,21.423899799585342
Control,5161100,19.9998,3.5464000701904297
Control,4986475,0.0,0.0
Target,8388194,0.0,0.0
Target,6429899,0.0,0.0
Control,808330,0.0,0.0
Control,7415780,163.62,4.23120091855526
Control,5350686,0.0,0.0
Control,6649364,60.0,0.9537000805139542
Control,4681844,463.5,-5.678000301821157
Control,2454899,50.0,26.124000310897827
Target,2466765,0.0,0.0
Target,6934630,430.0,13.845499788410962
Target,5042052,0.0,0.0
Control,5377195,0.0,0.0
Target,7434036,0.0,0.0
Control,7778813,50.0,17.79789924621582
Target,2972918,0.0,0.0
Control,3603477,35.0,2.4725999236106873
Control,4673283,0.0,0.0
Target,299913,0.0,0.0
Target,2018133,15.5,4.852000035345554
Target,5215076,311.2502,7.133899927139282
Control,721753,101.72,29.542100191116333
Control,3144230,74.9999,17.101199865341187
Target,4452577,0.0,0.0
Control,2260841,181.72,22.66910010203719
Target,863644,0.0,0.0
Target,8639457,0.0,0.0
Target,5296190,75.0,19.89890018105507
Control,3454389,0.0,0.0
Control,1978565,0.0,0.0
Control,3330925,157.4999,9.128299623727798
Target,713764,0.0,0.0
Target,2595480,1703.4,110.38370051048696
Control,2095207,30.0,0.0
Target,1599408,576.7196,70.17859935760498
Target,2489945,0.0,0.0
Target,4247002,274.99,7.715500593185425
Target,3329613,0.0,0.0
Target,2353714,0.0,0.0
Target,6858477,0.0,0.0
Target,2691738,71.3,6.048600006848574
Target,4123529,0.0,0.0
Control,7419380,1220.43,142.25659988448024
Control,1755346,0.0,0.0
Control,1337093,0.0,0.0
Control,5006740,0.0,0.0
Target,1768323,0.0,0.0
Control,5390591,0.0,0.0
Target,4733065,49.9998,4.21780002117157
Control,5203173,0.0,0.0
Control,5433474,0.0,0.0
Control,6499461,0.0,0.0
Target,3746422,557.9804,21.506100438535213
Control,6991536,84.0,-11.295699924230576
Control,2880694,100.0,-3.953399896621704
Target,684665,98.7,4.9745001792907715
Control,3792202,57.0,0.3079999983310699
Target,4019285,199.9999,42.38170051574707
Target,8297954,0.0,0.0
Target,5054430,0.0,0.0
Target,5354574,0.0,0.0
Control,8056936,0.0,0.0
Control,719236,2017.14,244.26790088415143
Control,1213354,50.0,16.02680015563965
Target,7786469,14.0,3.7392999678850174
Target,777214,266.04,0.0
Target,1977596,0.0,0.0
Target,2332791,0.0,0.0
Control,7536151,0.0,0.0
Target,3139844,465.32,49.2071000803262
Target,1806945,0.0,0.0
Target,358629,685.9801,84.72910040197894
Target,3813742,160.0,1.8832001686096191
Target,1368047,0.0,0.0
Target,2795991,25.0,3.560900002717972
Target,1744332,0.0,0.0
Control,462580,188.96,7.660199999809265
Control,7238406,1591.4002,128.12249982357025
Target,2215470,0.0,0.0
Target,3462096,57.0002,7.586299983784556
Target,1196055,79.84,16.745800256729126
Control,7017496,55.0,5.9209994077682495
Target,2196804,633.5,38.91950249671936
Target,134487,0.0,0.0
Target,3909583,0.0,0.0
Control,3742205,95.0,-13.38390064239502
Target,4521837,0.0,0.0
Target,3270402,0.0,0.0
Control,4563060,39.5003,17.414299964904785
Target,4400131,581.0299,59.20099949836731
Target,5347757,24.7996,1.180599980056286
Control,7970897,0.0,0.0
Target,8622786,0.0,0.0
Target,5346967,50.6004,-10.199300246313214
Target,6482289,100.0,18.32480001449585
Target,3550772,54.9999,-8.504400074481964
Target,2437062,0.0,0.0
Control,407842,294.9202,-40.5203001499176
Control,2181541,42.0,5.158599991351366
Control,4175983,361.0,37.3422000259161
Target,2874737,23.52,3.8887999057769775
Control,5023101,0.0,0.0
Control,5044709,0.0,0.0
Target,2581323,0.0,0.0
Target,1971673,0.0,0.0
Control,321942,0.0,0.0
Control,5402408,0.0,0.0
Target,3994368,0.0,0.0
Target,1068417,0.0,0.0
Control,6523319,0.0,0.0
Control,3279355,0.0,0.0
Target,4363289,7.5,1.5786999464035034
Control,709570,0.0,0.0
Target,1316002,0.0,0.0
Target,1721204,100.0002,10.395299911499023
Control,7529525,99.9999,24.116600036621097
Target,4083884,0.0,0.0
Control,896060,294.8,37.979299657046795
Control,2678715,0.0,0.0
Control,6633925,21.0,10.912700116634367
Target,1579704,0.0,0.0
Target,6491892,60.0,-13.634699821472168
Target,446797,566.2004,44.434599965810776
Target,2693214,0.0,0.0
Target,4167335,235.7199,25.803099632263184
Control,848364,0.0,0.0
Target,3379509,89.9996,0.0
Target,7963344,0.0,0.0
Control,7660545,40.0,3.0965000987052917
Target,3313602,69.0,25.71270000934601
Target,333792,14816.0,167.90980529785156
Control,2241474,0.0,0.0
Target,3269305,0.0,0.0
Control,8092323,0.0,0.0
Control,1599012,255.7102,39.25669985637069
Target,4155064,0.0,0.0
Target,1662104,0.0,0.0
Control,1311539,0.0,0.0
Control,4762743,0.0,0.0
Target,3717970,61.0,4.19980001449585
Target,8153746,0.0,0.0
Control,6505310,24.0,3.678900003433227
Control,720887,330.88,-14.011799186468124
Control,4913111,0.0,0.0
Target,772815,199.0,31.766499876976013
Target,4201182,71.0,15.600800424814224
Target,7063627,95.0,22.8675999045372
Control,7904853,282.0,14.99600002169609
Control,3861419,21.4503,6.5950000286102295
Target,5455598,178.0012,36.55779975652695
Control,5434138,0.0,0.0
Control,7288541,0.0,0.0
Target,2218409,0.0,0.0
Target,5383788,76.3414,25.05799994617701
Target,5067957,393.0,18.275900810956955
Control,5362797,0.0,0.0
Target,7638727,0.0,0.0
Target,1399065,0.0,0.0
Target,2638884,202.56,24.228999972343445
Target,4670415,94.0396,16.267200127243996
Control,4604435,0.0,0.0
Control,2322591,0.0,0.0
Control,3699137,0.0,0.0
Target,836227,0.0,0.0
Target,295224,0.0,0.0
Target,2646551,145.0604,11.719200193881989
Target,1756267,0.0,0.0
Control,7048085,0.0,0.0
Control,2463788,0.0,0.0
Control,2848735,105.0,19.98590015247464
Control,3727197,316.9996,48.594300270080566
Target,6669866,37.0,6.25069996714592
Control,5365435,131.4998,-5.53499972820282
Target,4187962,0.0,0.0
Control,6519091,84.78,11.04649981856346
Target,5551387,10.0,3.015500068664551
Target,4447068,0.0,0.0
Control,860439,110.0,15.300299644470217
Target,2380095,0.0,0.0
Target,1328777,20.0,2.5396999418735504
Control,5373614,600.0,45.401201248168945
Target,3062722,115.55,7.243899941444397
Control,8043416,0.0,0.0
Control,7123234,0.0,0.0
Control,2255935,5.0,1.243399977684021
Target,7197374,356.74,-1.6020005345344543
Target,2817650,874.96,141.7259997690926
Target,8241922,58.9994,33.49259966611862
Target,277066,0.0,0.0
Control,8095824,0.0,0.0
Target,6605762,280.0,57.933701515197754
Control,3809630,58.1904,14.851800203323364
Target,383662,0.0,0.0
Control,5210896,0.0,0.0
Control,3032908,0.0,0.0
Target,8684892,20.0007,14.33680009841919
Target,5448225,0.0,0.0
Target,3571564,184.94,15.024099886417387
Target,5354621,241.92,29.64379983767867
Control,2374148,55.0001,24.641000509262085
Target,5126956,0.0,0.0
Target,6485464,0.0,0.0
Control,3312168,464.68,68.17760066688061
Target,8004862,0.0,0.0
Control,2454899,0.0,0.0
Control,3460354,0.0,0.0
Control,3029423,0.0,0.0
Control,4170264,11.9202,2.5335000455379486
Target,2012073,415.6,-4.017300978302956
Control,2773952,0.0,0.0
Target,5269700,15.0,-2.185000002384186
Control,7563943,0.0,0.0
Control,2785127,22.0,0.0
Target,6579455,4200.0,410.4262008666992
Target,5267060,15.0,3.0622000694274902
Control,3557555,39.9988,10.126899868249891
Target,5052297,29.9999,0.0
Control,4028444,0.0,0.0
Target,5394028,0.0,0.0
Control,6955805,307.44,26.656100183725357
Target,3983843,0.0,0.0
Control,4921774,60.0,4.0512001514434814
Target,1641490,195.9999,27.74819925427437
Control,154294,339.9896,49.2671002750285
Control,4175983,15.0,2.2669999599456787
Control,7684864,0.0,0.0
Control,5098417,128.4,31.356400430202484
Target,5038228,0.0,0.0
Control,1599072,265.2,34.98510015010834
Control,3907457,0.0,0.0
Control,6421941,33.0001,7.779100067913532
Control,5409820,1500.0,-43.71379652619362
Target,2380095,0.0,0.0
Control,5195623,0.0,0.0
Target,5025022,0.0,0.0
Control,5356570,299.99,-23.374499797821045
Target,5362141,0.0,0.0
Target,4963047,0.0,0.0
Target,6494491,294.92,50.0643003359437
Target,2506317,0.0,0.0
Control,6452372,0.0,0.0
Control,4200370,0.0,0.0
Control,2813686,10.0,1.1059999465942385
Target,2709044,25.0,0.0
Target,1402358,70.56,14.796199798583984
Control,5343743,0.0,0.0
Control,2620999,28.8,4.506999969482422
Target,2088301,9.9799,4.183400005102158
Control,4997357,0.0,0.0
Target,3197674,57.5,11.687700010836124
Control,2187499,0.0,0.0
Target,1689779,0.0,0.0
Target,213761,150.0,-3.541101455688477
Control,3738759,0.0,0.0
Target,7738120,0.0,0.0
Target,6521075,115.0,3.8171000480651855
Control,7206698,0.0,0.0
Control,5045281,341.13,43.61359962821007
Target,5365201,0.0,0.0
Control,8713179,0.0,0.0
Target,5346109,102.84,-20.15710026025772
Control,8050881,0.0,0.0
Target,5140164,0.0,0.0
Control,1811014,0.0,0.0
Target,644067,14.0,1.8363000117242336
Target,3338675,161.78,21.232799768447876
Control,5446729,0.0,0.0
Control,7906158,30.0002,5.97320020198822
Target,3010388,0.0,0.0
Target,8032387,0.0,0.0
Target,7908182,100.0,9.64159982278943
Target,7632190,122.1,15.037999972701073
Target,5309511,0.0,0.0
Control,1403865,0.0,0.0
Target,7351843,0.0,0.0
Control,574116,0.0,0.0
Control,5388648,66.0,13.263299942016602
Target,1466880,0.0,0.0
Control,3799814,343.9601,27.292800307273865
Target,4110283,0.0,0.0
Target,1957624,0.0,0.0
Target,7841891,132.51,6.592000021482818
Target,1581170,35.0,5.366999924182892
Control,1672316,50.0,22.256200790405273
Target,7820505,0.0,0.0
Control,2876311,200.0,46.804601192474365
Target,7414640,340.15,46.96030021458864
Target,2018115,142.0,-5.512800455093384
Control,178276,0.0,0.0
Target,1146519,117.5,8.884700121823698
Control,3924085,0.0,0.0
Target,7072950,0.0,0.0
Control,4191808,0.0,0.0
Target,5072517,295.0701,44.02900013001636
Control,2438778,0.0,0.0
Target,6450824,1300.0,263.96839904785156
Target,3699882,170.3,32.794700123369694
Target,543686,50.34,9.182600140571594
Control,4649487,60.0,11.754500448703766
Target,6563037,12.8,0.571200042963028
Target,7630811,9.6,1.309599995613098
Target,8671815,410.0,17.128199994564056
Target,1978029,82.04,13.897400200366974
Target,1984246,0.0,0.0
Control,2296528,0.0,0.0
Target,5311385,138.0,8.080100387334824
Target,1806945,0.0,0.0
Target,4790494,25.0,5.892599940299988
Control,992673,722.0696,79.88799977302551
Control,2868889,10.0002,0.0
Target,3016637,0.0,0.0
Target,2645070,10.0,2.6308000087738037
Control,1021979,501.86,61.70580014586449
Control,6859866,0.0,0.0
Target,3993123,0.0,0.0
Control,4573867,25.0004,4.028999984264374
Target,3245647,0.0,0.0
Control,7766879,404.4444,4.630299553275108
Control,6439349,0.0,0.0
Target,1838087,0.0,0.0
Target,3007511,10.0,6.018500089645386
Control,1385907,15.0004,4.641699910163879
Target,4833730,0.0,0.0
Target,2800384,0.0,0.0
Control,7245649,2.5002,0.1932999938726425
Control,5354973,0.0,0.0
Control,4635307,611.4999,81.62610059976578
Control,7699961,0.0,0.0
Control,5239873,100.0,0.5791006088256836
Control,8639229,69.9995,11.94119992852211
Target,4725377,10.0,3.611599922180176
Control,776962,30.0007,8.507100105285645
Control,8057175,0.0,0.0
Control,545687,0.0,0.0
Control,5119066,35.0,-1.273300051689148
Control,7677702,276.1401,43.780500181019306
Target,8619932,0.0,0.0
Control,841465,0.0,0.0
Control,8045330,0.0,0.0
Target,1078222,0.0,0.0
Control,7943065,0.0,0.0
Control,4424514,0.0,0.0
Target,6910434,0.0,0.0
Control,7976485,462.89,3.851100325584411
Target,6580982,66.1,15.43629989027977
Control,2718578,0.92,0.2193000018596649
Target,4436347,0.0,0.0
Control,2254303,0.0,0.0
Control,2348909,80.0025,20.845400169491768
Target,1592749,0.0,0.0
Target,3330546,25.0,9.236300110816956
Control,2548409,0.0,0.0
Target,1072072,40.0007,-1.5907999351620674
Target,2597216,200.0002,6.54170036315918
Target,7801224,613.0,53.921099942177534
Target,4758409,0.0,0.0
Control,6552112,0.0,0.0
Control,1193650,0.0,0.0
Control,6548182,1702.58,104.02519957721232
Control,3199897,218.75,26.81079972535372
Target,8587961,25.0,5.275799959897995
Target,8241839,0.0,0.0
Target,1846902,150.0,32.381900787353516
Target,5025013,50.0,5.043799981474876
Target,2605135,0.0,0.0
Target,5042422,235.38,38.93280065059662
Control,2209305,0.0,0.0
Target,1658335,297.91,27.973600041121244
Control,2224570,309.9999,12.94699801504612
Control,5089911,85.19,7.576400071382523
Control,1674787,0.0,0.0
Control,2609028,187.5,25.4127995967865
Control,6400720,0.0,0.0
Target,1299507,260.0003,69.09540069103241
Control,5200005,264.9999,-16.21060037612915
Target,1656883,0.0,0.0
Control,6576768,0.0,0.0
Target,2344722,0.0,0.0
Target,4567393,98.29,3.969299733638763
Target,4781067,0.0,0.0
Target,5348006,675.0,144.6207972764969
Target,4473277,0.0,0.0
Target,2275055,0.0,0.0
Target,7421422,79.9194,26.092299699783325
Control,1650415,100.0,5.1940999031066895
Control,5357881,0.0,0.0
Target,2100233,0.0,0.0
Control,6696724,0.0,0.0
Control,2031728,50.0,8.666700086556375
Target,7931073,0.0,0.0
Control,4689584,26.74,0.4715999960899353
Target,3568728,0.0,0.0
Target,7995425,0.0,0.0
Control,4761482,10.0,3.0980000495910645
Control,5494160,0.0,0.0
Target,7474267,75.0,4.599999904632568
Control,2633527,0.0,0.0
Control,3539495,0.0,0.0
Target,895056,105.0003,26.64879989624023
Control,1464667,18.23,3.2304000556468964
Target,4854971,148.7501,38.26230025291443
